time,I,R,D
21-Mar-2020 09:36:00,28391.7130157094,539.938047282972,517.538062421863
21-Mar-2020 12:00:00,29160.8299314529,563.416212041402,517.563107618408
21-Mar-2020 14:24:00,29945.431459495,587.754338069876,517.586339944692
21-Mar-2020 16:48:00,30745.6799946301,612.977142025811,517.607886784214
21-Mar-2020 19:12:00,31561.7360076481,639.109824551267,517.627866877003
21-Mar-2020 21:36:00,32393.7579542562,666.178073206127,517.646390881925
22-Mar-2020 00:00:00,33241.9021842706,694.208065242795,517.663561904294
22-Mar-2020 02:24:00,34106.3228511362,723.226470218619,517.679475990756
22-Mar-2020 04:48:00,34987.1718218367,753.260452442315,517.694222593364
22-Mar-2020 07:12:00,35884.5985872519,784.337673250758,517.707885004635
22-Mar-2020 09:36:00,36798.7501730261,816.486293112566,517.720540765283
22-Mar-2020 12:00:00,37729.7710510033,849.734973555024,517.732262046243
22-Mar-2020 14:24:00,38677.8030512927,884.112878910939,517.743116006514
22-Mar-2020 16:48:00,39642.9852750215,919.649677882161,517.753165128246
22-Mar-2020 19:12:00,40625.4540078355,956.375544916542,517.762467530452
22-Mar-2020 21:36:00,41625.3426342061,994.32116139527,517.771077262611
23-Mar-2020 00:00:00,42642.7815526016,1033.51771662756,517.779044579395
23-Mar-2020 02:24:00,43677.8980915829,1073.99690864981,517.78641619765
23-Mar-2020 04:48:00,44730.8164268774,1115.79094482647,517.793235536727
23-Mar-2020 07:12:00,45801.6574994922,1158.93254224995,517.799542943182
23-Mar-2020 09:36:00,46890.5389349195,1203.45492793692,517.805375900796
23-Mar-2020 12:00:00,47997.5749634916,1249.39183881876,517.810769226839
23-Mar-2020 14:24:00,49122.8763419393,1296.7775215236,517.815755255424
23-Mar-2020 16:48:00,50266.5502762077,1345.64673194798,517.820364008761
23-Mar-2020 19:12:00,51428.7003455835,1396.03473461589,517.824623357064
23-Mar-2020 21:36:00,52609.4264281838,1447.9773018233,517.828559167838
24-Mar-2020 00:00:00,53808.8246278596,1501.5107125664,517.832195445197
24-Mar-2020 02:24:00,55026.9872025629,1556.67175125178,517.835554459874
24-Mar-2020 04:48:00,56264.0024942264,1613.4977061871,517.838656870487
24-Mar-2020 07:12:00,57519.9548602046,1672.02636785067,517.841521836649
24-Mar-2020 09:36:00,58794.9246063213,1732.29602693886,517.844167124422
24-Mar-2020 12:00:00,60088.9879215713,1794.34547218998,517.846609204625
24-Mar-2020 14:24:00,61402.2168145181,1858.21398798375,517.848863344456
24-Mar-2020 16:48:00,62734.6790514327,1923.94135171547,517.850943692862
24-Mar-2020 19:12:00,64086.4380962136,1991.56783094406,517.852863360056
24-Mar-2020 21:36:00,65457.5530521296,2061.13418031359,517.854634491586
25-Mar-2020 00:00:00,66848.0786054223,2132.68163824753,517.856268337297
25-Mar-2020 02:24:00,68258.0649708088,2206.25192341577,517.857775315522
25-Mar-2020 04:48:00,69687.5578389178,2281.88723097397,517.859165072837
25-Mar-2020 07:12:00,71136.5983256949,2359.63022857532,517.860446539652
25-Mar-2020 09:36:00,72605.2229238109,2439.52405215492,517.861627981934
25-Mar-2020 12:00:00,74093.4634561026,2521.61230148688,517.86271704931
25-Mar-2020 14:24:00,75601.3470310785,2605.93903551468,517.863720819798
25-Mar-2020 16:48:00,77128.8960005157,2692.54876745527,517.864645841397
25-Mar-2020 19:12:00,78676.1279191767,2781.48645967771,517.865498170736
25-Mar-2020 21:36:00,80243.05550667,2872.79751835704,517.866283408997
26-Mar-2020 00:00:00,81829.6866114784,2966.52778790453,517.867006735291
26-Mar-2020 02:24:00,83436.0241771781,3062.72354517534,517.867672937658
26-Mar-2020 04:48:00,85062.0662108671,3161.43149345484,517.868286441857
26-Mar-2020 07:12:00,86707.8057538235,3262.69875622512,517.868851338099
26-Mar-2020 09:36:00,88373.2308544096,3366.57287071313,517.869371405868
26-Mar-2020 12:00:00,90058.3245432377,3473.10178122214,517.869850136949
26-Mar-2020 14:24:00,91763.0648106113,3582.33383224846,517.870290756807
26-Mar-2020 16:48:00,93487.4245862536,3694.31776138521,517.870696244416
26-Mar-2020 19:12:00,95231.3717213342,3809.10269201544,517.871069350653
26-Mar-2020 21:36:00,96994.8689728026,3926.7381257966,517.871412615356
27-Mar-2020 00:00:00,98777.8739900349,4047.27393493896,517.871728383143
27-Mar-2020 02:24:00,100580.339303801,4170.76035428024,517.872018818076
27-Mar-2020 04:48:00,102402.212317552,4297.24797315925,517.87228591725
27-Mar-2020 07:12:00,104243.43530104,4426.78772709122,517.872531523388
27-Mar-2020 09:36:00,106103.945386253,4559.43088924761,517.87275733651
27-Mar-2020 12:00:00,107983.674565685,4695.2290617435,517.872964924744
27-Mar-2020 14:24:00,109882.549692922,4834.23416673563,517.873155734334
27-Mar-2020 16:48:00,111800.492485546,4976.49843733426,517.873331098911
27-Mar-2020 19:12:00,113737.419530356,5122.07440833229,517.873492248077
27-Mar-2020 21:36:00,115693.24229089,5271.01490675496,517.873640315347
28-Mar-2020 00:00:00,117667.867117241,5423.37304223377,517.873776345503
28-Mar-2020 02:24:00,119661.195258159,5579.20219720833,517.873901301394
28-Mar-2020 04:48:00,121673.122875431,5738.55601695972,517.874016070236
28-Mar-2020 07:12:00,123703.541060518,5901.48839947946,517.874121469424
28-Mar-2020 09:36:00,125752.335853431,6068.05348517785,517.874218251927
28-Mar-2020 12:00:00,127819.388263842,6238.30564643588,517.874307111255
28-Mar-2020 14:24:00,129904.574294409,6412.29947700478,517.874388686069
28-Mar-2020 16:48:00,132007.764966281,6590.08978125748,517.874463564432
28-Mar-2020 19:12:00,134128.826346785,6771.73156329625,517.874532287741
28-Mar-2020 21:36:00,136267.619579257,6957.28001592103,517.874595354358
29-Mar-2020 00:00:00,138424.000914998,7146.79050946283,517.874653222969
29-Mar-2020 02:24:00,140597.821747338,7340.31858048676,517.87470631568
29-Mar-2020 04:48:00,142788.928647764,7537.91992036939,517.874755020882
29-Mar-2020 07:12:00,144997.163404113,7739.65036375511,517.874799695895
29-Mar-2020 09:36:00,147222.363060771,7945.56587689618,517.874840669408
29-Mar-2020 12:00:00,149464.359960874,8155.72254588141,517.874878243731
29-Mar-2020 14:24:00,151722.981790464,8370.17656475821,517.874912696873
29-Mar-2020 16:48:00,153998.051624581,8588.98422355315,517.874944284465
29-Mar-2020 19:12:00,156289.387975246,8812.20189619577,517.874973241525
29-Mar-2020 21:36:00,158596.804841314,9039.88602835085,517.874999784094
30-Mar-2020 00:00:00,160920.111760154,9272.09312516417,517.875024110741
30-Mar-2020 02:24:00,163259.113861124,9508.87973892684,517.875046403954
30-Mar-2020 04:48:00,165613.611920802,9750.30245666342,517.875066831416
30-Mar-2020 07:12:00,167983.402419945,9996.41788764891,517.875085547189
30-Mar-2020 09:36:00,170368.277602122,10247.28265086,517.875102692801
30-Mar-2020 12:00:00,172768.025533995,10502.9533623657,517.875118398252
30-Mar-2020 14:24:00,175182.43016721,10763.4866226625,517.875132782932
30-Mar-2020 16:48:00,177611.271401844,11028.9390039595,517.875145956478
30-Mar-2020 19:12:00,180054.325151383,11299.3670374192,517.875158019554
30-Mar-2020 21:36:00,182511.363409177,11574.8272003582,517.875169064579
31-Mar-2020 00:00:00,184982.154316339,11855.3759034141,517.875179176384
31-Mar-2020 02:24:00,187466.462231037,12141.0694776837,517.875188432834
31-Mar-2020 04:48:00,189964.047799148,12431.9641618377,517.875196905384
31-Mar-2020 07:12:00,192474.668026214,12728.1160892168,517.875204659603
31-Mar-2020 09:36:00,194998.076350667,13029.5812749156,517.875211755648
31-Mar-2020 12:00:00,197534.022718281,13336.4156028588,517.875218248709
31-Mar-2020 14:24:00,200082.253657795,13648.6748128745,517.875224189408
31-Mar-2020 16:48:00,202642.512357667,13966.4144877719,517.875229624172
31-Mar-2020 19:12:00,205214.538743918,14289.6900404257,517.87523459558
31-Mar-2020 21:36:00,207798.069559017,14618.5567008753,517.875239142673
01-Apr-2020 00:00:00,210392.838441755,14953.0695034426,517.875243301243
01-Apr-2020 02:24:00,212998.576008069,15293.2832738725,517.875247104106
01-Apr-2020 04:48:00,215615.00993277,15639.2526165046,517.875250581337
01-Apr-2020 07:12:00,218241.865032123,15991.0319014773,517.875253760502
01-Apr-2020 09:36:00,220878.863347236,16348.6752519719,517.875256666864
01-Apr-2020 12:00:00,223525.724228212,16712.2365315016,517.875259323568
01-Apr-2020 14:24:00,226182.164419012,17081.7693312484,517.875261751823
01-Apr-2020 16:48:00,228847.898142993,17457.3269574563,517.875263971056
01-Apr-2020 19:12:00,231522.63718906,17838.9624188818,517.875265999062
01-Apr-2020 21:36:00,234206.090998399,18226.7284143093,517.875267852141
02-Apr-2020 00:00:00,236897.966751735,18620.6773201361,517.875269545218
02-Apr-2020 02:24:00,239597.969457075,19020.8611780292,517.875271091961
02-Apr-2020 04:48:00,242305.802037884,19427.3316826625,517.875272504884
02-Apr-2020 07:12:00,245021.165421656,19840.1401695351,517.875273795441
02-Apr-2020 09:36:00,247743.758628826,20259.3376028783,517.875274974121
02-Apr-2020 12:00:00,250473.278861982,20684.974563654,517.875276050521
02-Apr-2020 14:24:00,253209.421595332,21117.1012376495,517.875277033425
02-Apr-2020 16:48:00,255951.880664381,21555.7674036736,517.875277930871
02-Apr-2020 19:12:00,258700.348355771,22001.0224218572,517.875278750215
02-Apr-2020 21:36:00,261454.515497243,22452.9152220632,517.875279498184
03-Apr-2020 00:00:00,264214.07154768,22911.49429241,517.875280180935
03-Apr-2020 02:24:00,266978.704687176,23376.8076679127,517.875280804097
03-Apr-2020 04:48:00,269748.101907103,23848.9029192449,517.875281372821
03-Apr-2020 07:12:00,272521.949100125,24327.827141627,517.875281891816
03-Apr-2020 09:36:00,275299.931150119,24813.6269438424,517.875282365388
03-Apr-2020 12:00:00,278081.732021963,25306.3484373878,517.875282797473
03-Apr-2020 14:24:00,280867.034851146,25806.0372257589,517.875283191673
03-Apr-2020 16:48:00,283655.522033166,26312.7383938773,517.875283551277
03-Apr-2020 19:12:00,286446.875312674,26826.4964976599,517.875283879293
03-Apr-2020 21:36:00,289240.77587232,27347.3555537359,517.87528417847
04-Apr-2020 00:00:00,292036.904421273,27875.3590293141,517.87528445132
16-Mar-2020 00:00:00,4523,21,100
16-Mar-2020 02:24:00,4775.91469095523,22.7446288945931,101.770193931872
16-Mar-2020 04:48:00,5032.59155191917,24.617589173748,103.637373002573
16-Mar-2020 07:12:00,5293.32750592365,26.6236458497776,105.603024336424
16-Mar-2020 09:36:00,5558.41126341225,28.7677349593023,107.668746477317
16-Mar-2020 12:00:00,5828.12392646429,31.0549675312955,109.836246373567
16-Mar-2020 14:24:00,6102.73954646336,33.4906334506772,112.107336584005
16-Mar-2020 16:48:00,6382.52563851004,36.0802052258299,114.483932688218
16-Mar-2020 19:12:00,6667.74365562877,38.8293416672976,116.96805088502
16-Mar-2020 21:36:00,6958.64942558896,41.7438914839333,119.561805764401
17-Mar-2020 00:00:00,7255.49355294932,44.8298968018481,122.267408239205
17-Mar-2020 02:24:00,7558.52178873928,48.0935966106915,125.087163623744
17-Mar-2020 04:48:00,7867.97537001272,51.5414301410486,128.023469847456
17-Mar-2020 07:12:00,8184.09133134399,55.1800401760617,131.078815792534
17-Mar-2020 09:36:00,8507.10279018418,59.0162762997739,134.255779745185
17-Mar-2020 12:00:00,8837.23920785594,63.0571980841391,137.557027950928
17-Mar-2020 14:24:00,9174.72662783568,67.3100782161411,140.985313264948
17-Mar-2020 16:48:00,9519.78789285364,71.7824055660157,144.543473889163
17-Mar-2020 19:12:00,9872.64284223212,76.4818881971599,148.234432188196
17-Mar-2020 21:36:00,10233.5084907816,81.4164563179477,152.061193576984
18-Mar-2020 00:00:00,10602.5991904809,86.5942651753391,156.026845473239
18-Mar-2020 02:24:00,10980.1267760818,92.0236978898766,160.134556308417
18-Mar-2020 04:48:00,11366.3006956987,97.7133682313946,164.387574591271
18-Mar-2020 07:12:00,11761.3281273717,103.672123334531,168.789228018477
18-Mar-2020 09:36:00,12165.4140825222,109.909046352919,173.342922627145
18-Mar-2020 12:00:00,12578.7614971593,116.433459050757,178.052141984413
18-Mar-2020 14:24:00,13001.5713116372,123.254924330263,182.920446409581
18-Mar-2020 16:48:00,13434.0425397091,130.383248693423,187.951472224605
18-Mar-2020 19:12:00,13876.3723275766,137.82848463625,193.148931028981
18-Mar-2020 21:36:00,14328.756003585,145.600932973734,198.516608995346
19-Mar-2020 00:00:00,14791.3871191755,153.711145093495,204.05836618235
19-Mar-2020 02:24:00,15264.4574816646,162.169925136131,209.778135861585
19-Mar-2020 04:48:00,15748.1571793861,170.988332100157,215.67992385555
19-Mar-2020 07:12:00,16242.6745996966,180.177681869374,221.767807883854
19-Mar-2020 09:36:00,16748.1964403161,189.749549160481,228.045936915021
19-Mar-2020 12:00:00,17264.9077144452,199.715769388695,234.518530521449
19-Mar-2020 14:24:00,17792.9917500753,210.088440449133,241.18987823524
19-Mar-2020 16:48:00,18332.6301838822,220.879924411695,248.064338902747
19-Mar-2020 19:12:00,18884.0029500728,232.10284912717,255.146340035872
19-Mar-2020 21:36:00,19447.288264531,243.770109742306,262.440377158244
20-Mar-2020 00:00:00,20022.6626045912,255.894870121593,269.951013144557
20-Mar-2020 02:24:00,20610.3006847499,268.490564173513,277.682877551463
20-Mar-2020 04:48:00,21210.3754286064,281.570897079051,285.640665938528
20-Mar-2020 07:12:00,21823.0579373115,295.149846420282,293.829139177881
20-Mar-2020 09:36:00,22448.5174547856,309.241663206886,302.253122751263
20-Mar-2020 12:00:00,23086.9213299551,323.860872798487,310.917506033302
20-Mar-2020 14:24:00,23738.434976245,339.022275720747,319.827241559928
20-Mar-2020 16:48:00,24403.2218285492,354.740948373222,328.987344280929
20-Mar-2020 19:12:00,25081.4432978956,371.032243627001,338.402890795718
20-Mar-2020 21:36:00,25773.2587240057,387.911791310257,348.079018571487
21-Mar-2020 00:00:00,26478.8253259451,405.39549857985,358.020925142984
21-Mar-2020 02:24:00,27198.2981510483,423.49955017724,368.233867293211
21-Mar-2020 04:48:00,27931.8300222938,442.240408566988,378.72316021444
21-Mar-2020 07:12:00,28679.5714842982,461.634813956234,389.494176648969
21-Mar-2020 09:36:00,29441.6707480909,481.699784193594,400.552346009148
21-Mar-2020 12:00:00,30218.2736348224,502.452614546011,411.903153476222
21-Mar-2020 14:24:00,31009.5235185532,523.910877352152,423.552139077627
21-Mar-2020 16:48:00,31815.5612682669,546.092421551064,435.504896742411
21-Mar-2020 19:12:00,32636.5251892397,569.015372084839,447.767073334517
21-Mar-2020 21:36:00,33472.5509638992,592.698129174177,460.344367663706
22-Mar-2020 00:00:00,34323.7715922946,617.159367465771,473.242529473955
22-Mar-2020 02:24:00,35190.3173323003,642.418035050581,486.467358409198
22-Mar-2020 04:48:00,36072.3156396661,668.493352352105,500.024702956341
22-Mar-2020 07:12:00,36969.8911080259,695.404810883896,513.920459365517
22-Mar-2020 09:36:00,37883.1654089699,723.17217187563,528.160570547572
22-Mar-2020 12:00:00,38812.257232284,751.815464767147,542.751024948848
22-Mar-2020 14:24:00,39757.2822264528,781.354985569974,557.697855403327
22-Mar-2020 16:48:00,40718.352939523,811.811295095945,573.007137962272
22-Mar-2020 19:12:00,41695.5787604158,843.20521705262,588.68499070151
22-Mar-2020 21:36:00,42689.0658607778,875.557836005301,604.737572506553
23-Mar-2020 00:00:00,43698.9171374526,908.890495205571,621.171081835777
23-Mar-2020 02:24:00,44725.2321556564,943.224794286333,637.991755461905
23-Mar-2020 04:48:00,45768.1070929327,978.582586823465,655.205867192098
23-Mar-2020 07:12:00,46827.6346839629,1014.98597776429,672.819726566938
23-Mar-2020 09:36:00,47903.9041663042,1052.45732072315,690.83967753867
23-Mar-2020 12:00:00,48997.0012271225,1091.01921514452,709.272097129056
23-Mar-2020 14:24:00,50107.0079509887,1130.6945033341,728.123394067232
23-Mar-2020 16:48:00,51234.0027687999,1171.50626735849,747.400007408
23-Mar-2020 19:12:00,52378.0604078874,1213.47782581426,767.108405130977
23-Mar-2020 21:36:00,53539.2518433697,1256.63273046698,787.25508272108
24-Mar-2020 00:00:00,54717.6442508057,1300.99476276131,807.846561730829
24-Mar-2020 02:24:00,55913.3009602017,1346.58793020304,828.889388324967
24-Mar-2020 04:48:00,57126.2814114236,1393.43646261407,850.390131807928
24-Mar-2020 07:12:00,58356.6411110608,1441.56480826173,872.355383134704
24-Mar-2020 09:36:00,59604.4315907906,1490.99762986347,894.791753405663
24-Mar-2020 12:00:00,60869.7003672843,1541.75980046834,917.7058723459
24-Mar-2020 14:24:00,62152.4909036981,1593.87639921685,941.104386769725
24-Mar-2020 16:48:00,63452.8425727875,1647.3727069805,964.993959030888
24-Mar-2020 19:12:00,64770.7906216815,1702.27420188276,989.381265459173
24-Mar-2020 21:36:00,66106.3661383531,1758.60655470319,1014.272994784
25-Mar-2020 00:00:00,67459.5960198174,1816.39562416648,1039.6758465457
25-Mar-2020 02:24:00,68830.5029420879,1875.66745211813,1065.59652949505
25-Mar-2020 04:48:00,70219.1053319208,1936.44825858909,1092.04175998194
25-Mar-2020 07:12:00,71625.4173403715,1998.7644367509,1119.01826033354
25-Mar-2020 09:36:00,73049.4488181903,2062.64254776393,1146.53275722302
25-Mar-2020 12:00:00,74491.2052930772,2128.10931552049,1174.59198002925
25-Mar-2020 14:24:00,75950.6879488183,2195.19162128537,1203.20265918832
25-Mar-2020 16:48:00,77427.8936063202,2263.91649823592,1232.37152453757
25-Mar-2020 19:12:00,78922.8147065606,2334.31112590422,1262.10530365288
25-Mar-2020 21:36:00,80435.4392954688,2406.40282452375,1292.41072017993
26-Mar-2020 00:00:00,81965.751010749,2480.219049283,1323.29449216014
26-Mar-2020 02:24:00,83513.7290706568,2555.78738448879,1354.76333035207
26-Mar-2020 04:48:00,85079.3482647391,2633.13553764176,1386.82393654906
26-Mar-2020 07:12:00,86662.5789465434,2712.29133342691,1419.48300189374
26-Mar-2020 09:36:00,88263.3870283019,2793.28270762177,1452.7472051903
26-Mar-2020 12:00:00,89881.7339775955,2876.13770092523,1486.62321121518
26-Mar-2020 14:24:00,91517.5768159979,2960.88445270967,1521.11766902693
26-Mar-2020 16:48:00,93170.8681197012,3047.5511946995,1556.23721027609
26-Mar-2020 19:12:00,94841.5560221214,3136.16624457891,1591.98844751572
26-Mar-2020 21:36:00,96529.5842184803,3226.75799953197,1628.37797251339
27-Mar-2020 00:00:00,98234.8919723595,3319.35492971803,1665.41235456543
27-Mar-2020 02:24:00,99957.4141242204,3413.98557168554,1703.0981388141
27-Mar-2020 04:48:00,101697.081101883,3510.67852172734,1741.44184456844
27-Mar-2020 07:12:00,103453.818932951,3609.46242918074,1780.44996362963
27-Mar-2020 09:36:00,105227.549259178,3710.36598967533,1820.12895862149
27-Mar-2020 12:00:00,107018.18935276,3813.41793833194,1860.4852613269
27-Mar-2020 14:24:00,108825.652134533,3918.64704291583,1901.5252710309
27-Mar-2020 16:48:00,110649.846194078,4026.08209694748,1943.25535287115
27-Mar-2020 19:12:00,112490.675811701,4135.75191277416,1985.68183619645
27-Mar-2020 21:36:00,114348.040982275,4247.68531460559,2028.81101293412
28-Mar-2020 00:00:00,116221.837440926,4361.91113151712,2072.64913596682
28-Mar-2020 02:24:00,118111.956690553,4478.45819042349,2117.20241751966
28-Mar-2020 04:48:00,120018.28603113,4597.35530902681,2162.47702755811
28-Mar-2020 07:12:00,121940.708590812,4718.63128874177,2208.47909219755
28-Mar-2020 09:36:00,123879.103358774,4842.31490760176,2255.21469212502
28-Mar-2020 12:00:00,125833.345219798,4968.43491314888,2302.68986103391
28-Mar-2020 14:24:00,127803.304990558,5097.02001531156,2350.91058407221
28-Mar-2020 16:48:00,129788.849457582,5228.09887927273,2399.88279630493
28-Mar-2020 19:12:00,131789.841416866,5361.70011833222,2449.61238119136
28-Mar-2020 21:36:00,133806.139715111,5497.85228676654,2500.10516907782
29-Mar-2020 00:00:00,135837.599292545,5636.58387268929,2551.36693570643
29-Mar-2020 02:24:00,137884.071227314,5777.92329091572,2603.40340074059
29-Mar-2020 04:48:00,139945.402781394,5921.89887583449,2656.22022630762
29-Mar-2020 07:12:00,142021.437448004,6068.5388742901,2709.82301555936
29-Mar-2020 09:36:00,144112.015000478,6217.87143847904,2764.21731125101
29-Mar-2020 12:00:00,146216.971542574,6369.92461886311,2819.408594339
29-Mar-2020 14:24:00,148336.139560166,6524.72635710291,2875.40228259828
29-Mar-2020 16:48:00,150469.347974304,6682.30447901483,2932.20372925963
29-Mar-2020 19:12:00,152616.422195596,6842.68668755456,2989.81822166744
29-Mar-2020 21:36:00,154777.184179873,7005.90055583041,3048.25097995852
30-Mar-2020 00:00:00,156951.452485104,7171.97352014935,3107.50715576233
30-Mar-2020 02:24:00,159139.042329529,7340.93287309893,3167.5918309232
30-Mar-2020 04:48:00,161339.765650959,7512.80575666811,3228.51001624492
30-Mar-2020 07:12:00,163553.431167212,7687.6191554099,3290.26665025818
30-Mar-2020 09:36:00,165779.844437654,7865.39988964883,3352.86659801122
30-Mar-2020 12:00:00,168018.80792578,8046.17460873615,3416.3146498842
30-Mar-2020 14:24:00,170270.121062835,8229.96978435558,3480.61552042758
30-Mar-2020 16:48:00,172533.580312391,8416.81170388241,3545.77384722493
30-Mar-2020 19:12:00,174808.979235878,8606.72646379881,3611.79418978059
30-Mar-2020 21:36:00,177096.108559002,8799.739963168,3678.68102843237
31-Mar-2020 00:00:00,179394.756239024,8995.87789716998,3746.43876328985
31-Mar-2020 02:24:00,181704.707532854,9195.16575070139,3815.07171319835
31-Mar-2020 04:48:00,184025.74506592,9397.62879204224,3884.58411472905
31-Mar-2020 07:12:00,186357.648901772,9603.29206659174,3954.98012119552
31-Mar-2020 09:36:00,188700.196612375,9812.18039067606,4026.26380169677
31-Mar-2020 12:00:00,191053.163349062,10024.3183454301,4098.43914018735
31-Mar-2020 14:24:00,193416.321914087,10239.7302707558,4171.51003457451
31-Mar-2020 16:48:00,195789.44283276,10458.4402593593,4245.48029584267
31-Mar-2020 19:12:00,198172.294426101,10680.4721508692,4320.35364720555
31-Mar-2020 21:36:00,200564.64288399,10905.8495260379,4396.13372328603
01-Apr-2020 00:00:00,202966.252338759,11134.5957010283,4472.8240693239
01-Apr-2020 02:24:00,205376.884939197,11366.7337217882,4550.42814041177
01-Apr-2020 04:48:00,207796.300924915,11602.2863585135,4628.94930075917
01-Apr-2020 07:12:00,210224.258701043,11841.2761002036,4708.39082298501
01-Apr-2020 09:36:00,212660.514913212,12083.7251493094,4788.75588743862
01-Apr-2020 12:00:00,215104.824522785,12329.6554164765,4870.04758154925
01-Apr-2020 14:24:00,217556.940882295,12579.0885153849,4952.26889920431
01-Apr-2020 16:48:00,220016.615811047,12832.0457576882,5035.42274015633
01-Apr-2020 19:12:00,222483.599670863,13088.5481480513,5119.51190945875
01-Apr-2020 21:36:00,224957.641441903,13348.6163792912,5204.53911693046
02-Apr-2020 00:00:00,227438.488798556,13612.2708276202,5290.50697664932
02-Apr-2020 02:24:00,229925.888185336,13879.5315479936,5377.41800647439
02-Apr-2020 04:48:00,232419.584892761,14150.4182695636,5465.27462759723
02-Apr-2020 07:12:00,234919.323133181,14424.9503912405,5554.07916412186
02-Apr-2020 09:36:00,237424.846116503,14703.1469773616,5643.83384267369
02-Apr-2020 12:00:00,239935.896125795,14985.0267534709,5734.54079203712
02-Apr-2020 14:24:00,242452.214592722,15270.6081022082,5826.20204282193
02-Apr-2020 16:48:00,244973.542172788,15559.9090593107,5918.81952715831
02-Apr-2020 19:12:00,247499.618820338,15852.9473097274,6012.39507842042
02-Apr-2020 21:36:00,250030.183863305,16149.740183846,6106.93043097845
03-Apr-2020 00:00:00,252564.976077644,16450.3046538357,6202.42721997903
03-Apr-2020 02:24:00,255103.733761449,16754.6573301039,6298.8869811539
03-Apr-2020 04:48:00,257646.194808698,17062.8144578693,6396.31115065664
03-Apr-2020 07:12:00,260192.096782604,17374.7919138516,6494.70106492743
03-Apr-2020 09:36:00,262741.176988548,17690.6052030781,6594.05796058551
03-Apr-2020 12:00:00,265293.17254655,18010.2694558075,6694.38297434939
03-Apr-2020 14:24:00,267847.820463259,18333.7994245728,6795.6771429844
03-Apr-2020 16:48:00,270404.857703433,18661.2094813412,6897.94140327762
03-Apr-2020 19:12:00,272964.021260877,18992.5136147939,7001.17659203973
03-Apr-2020 21:36:00,275525.048228808,19327.7254277241,7105.38344613386
04-Apr-2020 00:00:00,278087.675869641,19666.8581345545,7210.56260253095
04-Apr-2020 02:24:00,280651.641684135,20009.9245589744,7316.71459839152
04-Apr-2020 04:48:00,283216.683479913,20356.9371316955,7423.83987117367
04-Apr-2020 07:12:00,285782.539439299,20707.9078883277,7531.9387587669
04-Apr-2020 09:36:00,288348.94818647,21062.8484673737,7641.01149965157
04-Apr-2020 12:00:00,290915.648853888,21421.7701083437,7751.05823308379
04-Apr-2020 14:24:00,293482.381147992,21784.6836499883,7862.07899930532
04-Apr-2020 16:48:00,296048.885414137,22151.5995286511,7974.07373977836
04-Apr-2020 19:12:00,298614.902700747,22522.527776739,8087.04229744481
04-Apr-2020 21:36:00,301180.174822662,22897.4780213119,8200.9844170097
05-Apr-2020 00:00:00,303744.444423679,23276.4594827895,8315.89974524858
05-Apr-2020 02:24:00,306307.455038238,23659.4809737761,8431.7878313385
05-Apr-2020 04:48:00,308868.95115226,24046.5508980021,8548.64812721217
05-Apr-2020 07:12:00,311428.678263111,24437.6772493821,8666.47998793512
05-Apr-2020 09:36:00,313986.382938672,24832.8676111894,8785.28267210543
05-Apr-2020 12:00:00,316541.812875501,25232.1291553451,8905.05534227571
05-Apr-2020 14:24:00,319094.716956081,25635.4686418221,9025.79706539697
05-Apr-2020 16:48:00,321644.845305122,26042.8924181634,9147.50681328404
05-Apr-2020 19:12:00,324191.949344923,26454.406419113,9270.18346310219
05-Apr-2020 21:36:00,326735.781849764,26870.0161663595,9393.82579787454
06-Apr-2020 00:00:00,329276.096999329,27289.7267683911,9518.43250700996
06-Apr-2020 02:24:00,331812.650431137,27713.542920461,9644.00218685104
06-Apr-2020 04:48:00,334345.199291985,28141.4689046633,9770.53334124171
06-Apr-2020 07:12:00,336873.502288376,28573.5085901162,9898.02438211425
06-Apr-2020 09:36:00,339397.319735931,29009.6654332541,10026.4736300952
06-Apr-2020 12:00:00,341916.413607784,29449.9424782259,10155.8793151299
06-Apr-2020 14:24:00,344430.547581935,29894.3423573992,10286.2395771247
06-Apr-2020 16:48:00,346939.487087563,30342.8672919677,10417.5524666081
06-Apr-2020 19:12:00,349442.999350303,30795.5190926638,10549.8159454076
06-Apr-2020 21:36:00,351940.853436454,31252.2991605718,10683.0278873449
07-Apr-2020 00:00:00,354432.820296141,31713.2084880424,10817.1860789472
07-Apr-2020 02:24:00,356918.672805404,32178.2476597074,10952.2882201742
07-Apr-2020 04:48:00,359398.18580723,32647.4168535914,11088.3319251616
07-Apr-2020 07:12:00,361871.136151505,33120.7158423224,11225.3147229793
07-Apr-2020 09:36:00,364337.302733893,33598.1439944361,11363.234058405
07-Apr-2020 12:00:00,366796.466533648,34079.7002757763,11502.0872927121
07-Apr-2020 14:24:00,369248.410650335,34565.383250987,11641.8717044717
07-Apr-2020 16:48:00,371692.920339484,35055.1910850966,11782.5844903683
07-Apr-2020 19:12:00,374129.783047154,35549.1215451924,11924.222766029
07-Apr-2020 21:36:00,376558.788443425,36047.1720021832,12066.7835668653
08-Apr-2020 00:00:00,378979.728454809,36549.3394326495,12210.2638489274
08-Apr-2020 02:24:00,381392.397295583,37055.6204207791,12354.6604897708
08-Apr-2020 04:48:00,383796.591498043,37566.0111603874,12499.9702893342
08-Apr-2020 07:12:00,386192.109941692,38080.5074570197,12646.1899708293
08-Apr-2020 09:36:00,388578.753881346,38599.1047301349,12793.3161816403
